Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (å¡C),Temp Flag,Dew Point Temp (å¡C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-07 19:00,2019,5,7,19:00,11.5,,-2.3,,38,,13,,6,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-07 20:00,2019,5,7,20:00,10.1,,-1.8,,43,,19,,6,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-07 21:00,2019,5,7,21:00,9,,-1.3,,48,,17,,7,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-07 22:00,2019,5,7,22:00,7.5,,-0.8,,55,,16,,5,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-07 23:00,2019,5,7,23:00,6.6,,-1.2,,58,,17,,7,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-08 0:00,2019,5,8,0:00,5.7,,-0.9,,62,,18,,6,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-08 1:00,2019,5,8,1:00,5.2,,-0.3,,68,,17,,6,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-08 2:00,2019,5,8,2:00,5.3,,0.4,,71,,16,,5,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-08 3:00,2019,5,8,3:00,5,,0.7,,74,,12,,5,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-08 4:00,2019,5,8,4:00,4.8,,1.1,,77,,16,,6,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-08 5:00,2019,5,8,5:00,4.6,,1.7,,82,,17,,5,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-08 6:00,2019,5,8,6:00,4.9,,3.1,,88,,18,,5,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-08 7:00,2019,5,8,7:00,5.9,,3.8,,87,,17,,3,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-08 8:00,2019,5,8,8:00,8.7,,3.5,,70,,13,,3,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-08 9:00,2019,5,8,9:00,11.2,,2.8,,56,,17,,4,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-08 10:00,2019,5,8,10:00,12.9,,1.4,,46,,21,,6,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-08 11:00,2019,5,8,11:00,14.2,,-0.5,,36,,31,,7,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-08 12:00,2019,5,8,12:00,14.4,,-1.1,,35,,33,,9,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-08 13:00,2019,5,8,13:00,15.7,,-0.9,,32,,5,,10,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-08 14:00,2019,5,8,14:00,16,,-2.1,,29,,32,,16,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-08 15:00,2019,5,8,15:00,16.2,,-1.7,,29,,33,,6,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-08 16:00,2019,5,8,16:00,12.4,,5,,61,,6,,26,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-08 17:00,2019,5,8,17:00,11.8,,4.8,,62,,34,,9,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-08 18:00,2019,5,8,18:00,10.7,,6.7,,76,,6,,19,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-08 19:00,2019,5,8,19:00,10.9,,5.6,,70,,13,,9,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-08 20:00,2019,5,8,20:00,10.3,,5.1,,70,,17,,6,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-08 21:00,2019,5,8,21:00,8.7,,6.1,,84,,20,,5,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-08 22:00,2019,5,8,22:00,7.3,,6.7,,96,,13,,6,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-08 23:00,2019,5,8,23:00,6.9,,6.3,,96,,20,,8,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-09 0:00,2019,5,9,0:00,5.3,,5.3,,100,,18,,4,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-09 1:00,2019,5,9,1:00,5.3,,5.3,,100,,14,,4,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-09 2:00,2019,5,9,2:00,6.1,,5.7,,97,,22,,5,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-09 3:00,2019,5,9,3:00,4.9,,4.9,,100,,14,,5,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-09 4:00,2019,5,9,4:00,4.5,,4.5,,100,,16,,6,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-09 5:00,2019,5,9,5:00,4,,4,,100,,13,,5,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-09 6:00,2019,5,9,6:00,4.9,,4.8,,99,,15,,5,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-09 7:00,2019,5,9,7:00,7.3,,5.5,,89,,15,,6,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-09 8:00,2019,5,9,8:00,10.5,,3.8,,63,,18,,11,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-09 9:00,2019,5,9,9:00,12.5,,5.3,,61,,18,,11,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-09 10:00,2019,5,9,10:00,14.4,,4.7,,52,,18,,14,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-09 11:00,2019,5,9,11:00,16.9,,3.4,,41,,20,,10,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-09 12:00,2019,5,9,12:00,18.7,,2.4,,34,,22,,12,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-09 13:00,2019,5,9,13:00,19.5,,-1,,25,,25,,14,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-09 14:00,2019,5,9,14:00,19.9,,-1.4,,24,,27,,17,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-09 15:00,2019,5,9,15:00,19.7,,-0.9,,25,,24,,18,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-09 16:00,2019,5,9,16:00,20.3,,-2.3,,22,,26,,12,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-09 17:00,2019,5,9,17:00,20.8,,-1.8,,22,,28,,12,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-09 18:00,2019,5,9,18:00,20.5,,-0.5,,24,,31,,13,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-09 19:00,2019,5,9,19:00,19.3,,-0.6,,26,,31,,18,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-09 20:00,2019,5,9,20:00,17.4,,-0.7,,29,,31,,8,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-09 21:00,2019,5,9,21:00,16.9,,-0.3,,31,,28,,7,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-09 22:00,2019,5,9,22:00,16.7,,-0.4,,31,,29,,6,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-09 23:00,2019,5,9,23:00,16.1,,0,,33,,29,,7,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-10 0:00,2019,5,10,0:00,15.8,,0.3,,35,,32,,13,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-10 1:00,2019,5,10,1:00,13.5,,0.5,,41,,34,,12,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-10 2:00,2019,5,10,2:00,12,,-0.2,,43,,32,,10,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-10 3:00,2019,5,10,3:00,10.9,,-0.2,,46,,32,,10,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-10 4:00,2019,5,10,4:00,11.2,,0.4,,48,,33,,11,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-10 5:00,2019,5,10,5:00,10.6,,0.4,,49,,33,,14,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-10 6:00,2019,5,10,6:00,10.6,,0.9,,51,,34,,16,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-10 7:00,2019,5,10,7:00,11.9,,1.4,,49,,33,,15,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-10 8:00,2019,5,10,8:00,13.8,,3,,48,,35,,26,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-10 9:00,2019,5,10,9:00,14.4,,3.2,,47,,33,,20,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-10 10:00,2019,5,10,10:00,15.1,,3.4,,46,,33,,23,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-10 11:00,2019,5,10,11:00,16,,2.7,,41,,33,,23,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-10 12:00,2019,5,10,12:00,17.7,,1.3,,33,,34,,29,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-10 13:00,2019,5,10,13:00,17.7,,-3.2,,24,,33,,30,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-10 14:00,2019,5,10,14:00,19.1,,-5.4,,19,,33,,32,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-10 15:00,2019,5,10,15:00,18.2,,-4.8,,20,,34,,33,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-10 16:00,2019,5,10,16:00,19.6,,-5.2,,18,,35,,30,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-10 17:00,2019,5,10,17:00,18.9,,-6.7,,17,,33,,25,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-10 18:00,2019,5,10,18:00,18.1,,-7.1,,17,,35,,28,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-10 19:00,2019,5,10,19:00,17.2,,-7.3,,18,,36,,23,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-10 20:00,2019,5,10,20:00,15.7,,-6.6,,21,,36,,17,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-10 21:00,2019,5,10,21:00,13.7,,-6.5,,24,,36,,11,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-10 22:00,2019,5,10,22:00,11.9,,-6,,28,,1,,7,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-10 23:00,2019,5,10,23:00,9.5,,-5.1,,35,,32,,2,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-11 0:00,2019,5,11,0:00,8.2,,-4.8,,39,,,,0,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-11 1:00,2019,5,11,1:00,6.5,,-4.4,,46,,18,,1,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-11 2:00,2019,5,11,2:00,4.6,,-3.9,,54,,18,,2,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-11 3:00,2019,5,11,3:00,4.5,,-3.9,,54,,20,,6,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-11 4:00,2019,5,11,4:00,4,,-3,,60,,19,,7,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-11 5:00,2019,5,11,5:00,3.3,,-3.6,,61,,17,,7,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-11 6:00,2019,5,11,6:00,4.7,,-3.3,,56,,17,,6,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-11 7:00,2019,5,11,7:00,8.3,,-3.9,,42,,17,,7,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-11 8:00,2019,5,11,8:00,12.6,,-3.6,,32,,17,,8,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-11 9:00,2019,5,11,9:00,15.6,,-3.6,,27,,17,,7,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-11 10:00,2019,5,11,10:00,17.8,,-4.4,,22,,12,,7,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-11 11:00,2019,5,11,11:00,19,,-5.5,,18,,16,,6,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-11 12:00,2019,5,11,12:00,20,,-5.2,,18,,20,,12,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-11 13:00,2019,5,11,13:00,20.7,,-4.2,,18,,18,,11,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-11 14:00,2019,5,11,14:00,21.5,,-3.3,,19,,16,,10,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-11 15:00,2019,5,11,15:00,22.4,,-2.3,,19,,17,,7,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-11 16:00,2019,5,11,16:00,23.1,,-1.2,,20,,23,,9,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-11 17:00,2019,5,11,17:00,23.1,,-2.1,,19,,29,,9,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-11 18:00,2019,5,11,18:00,23.3,,-2.9,,17,,23,,1,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-11 19:00,2019,5,11,19:00,22,,-2.6,,19,,6,,4,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-11 20:00,2019,5,11,20:00,20.4,,-1.5,,23,,3,,5,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-11 21:00,2019,5,11,21:00,20.4,,-1,,24,,14,,6,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-11 22:00,2019,5,11,22:00,19.7,,1.3,,29,,12,,19,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-11 23:00,2019,5,11,23:00,18.7,,0.8,,30,,9,,14,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-12 0:00,2019,5,12,0:00,18,,4.7,,41,,32,,6,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-12 1:00,2019,5,12,1:00,16.6,,5.9,,49,,26,,1,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-12 2:00,2019,5,12,2:00,16.5,,4.8,,46,,34,,11,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-12 3:00,2019,5,12,3:00,16,,5.3,,49,,17,,4,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-12 4:00,2019,5,12,4:00,16.8,,4.2,,43,,26,,10,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-12 5:00,2019,5,12,5:00,15.4,,7.1,,58,,24,,13,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-12 6:00,2019,5,12,6:00,15.5,,6.2,,54,,24,,10,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-12 7:00,2019,5,12,7:00,17.1,,5.4,,46,,28,,15,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-12 8:00,2019,5,12,8:00,18.7,,3.3,,36,,29,,18,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-12 9:00,2019,5,12,9:00,19.5,,-2.1,,23,,32,,22,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-12 10:00,2019,5,12,10:00,20.3,,-1.3,,23,,31,,19,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-12 11:00,2019,5,12,11:00,20.5,,-3.1,,20,,30,,19,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-12 12:00,2019,5,12,12:00,22.1,,-3.4,,18,,29,,20,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-12 13:00,2019,5,12,13:00,21.4,,-3.8,,18,,30,,21,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-12 14:00,2019,5,12,14:00,22.1,,-4.4,,17,,30,,22,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-12 15:00,2019,5,12,15:00,22.5,,-5.4,,15,,31,,19,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-12 16:00,2019,5,12,16:00,22.4,,-6.7,,14,,33,,23,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-12 17:00,2019,5,12,17:00,22.2,,-8.1,,12,,33,,21,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-12 18:00,2019,5,12,18:00,21.8,,-9.7,,11,,33,,17,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-12 19:00,2019,5,12,19:00,20.8,,-9.1,,13,,34,,16,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-12 20:00,2019,5,12,20:00,18.6,,-5.7,,19,,35,,17,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-12 21:00,2019,5,12,21:00,17,,-0.3,,31,,1,,16,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-12 22:00,2019,5,12,22:00,14.9,,-0.2,,36,,5,,6,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-12 23:00,2019,5,12,23:00,12.7,,-0.5,,40,,3,,9,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-13 0:00,2019,5,13,0:00,12.5,,-0.9,,39,,2,,7,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-13 1:00,2019,5,13,1:00,10.6,,0.3,,49,,34,,7,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-13 2:00,2019,5,13,2:00,9,,0.7,,56,,32,,7,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-13 3:00,2019,5,13,3:00,8.4,,-0.4,,54,,33,,7,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-13 4:00,2019,5,13,4:00,7.8,,-1.6,,51,,35,,6,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-13 5:00,2019,5,13,5:00,8.3,,-2.4,,47,,1,,5,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-13 6:00,2019,5,13,6:00,9.5,,-3.7,,39,,4,,8,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-13 7:00,2019,5,13,7:00,10.5,,-3.6,,37,,4,,10,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-13 8:00,2019,5,13,8:00,11.1,,-3.3,,36,,4,,12,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-13 9:00,2019,5,13,9:00,12.9,,-3.4,,32,,3,,11,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-13 10:00,2019,5,13,10:00,14.4,,-3.6,,29,,1,,8,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-13 11:00,2019,5,13,11:00,15.8,,-4,,25,,3,,9,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-13 12:00,2019,5,13,12:00,16.6,,-4,,24,,26,,7,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-13 13:00,2019,5,13,13:00,17.2,,-3.1,,25,,36,,5,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-13 14:00,2019,5,13,14:00,17.8,,-5,,21,,36,,13,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-13 15:00,2019,5,13,15:00,18,,-5.7,,19,,33,,13,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-13 16:00,2019,5,13,16:00,18.3,,-6.4,,18,,31,,15,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-13 17:00,2019,5,13,17:00,18.6,,-6.1,,18,,34,,14,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-13 18:00,2019,5,13,18:00,18.5,,-5.6,,19,,1,,11,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-13 19:00,2019,5,13,19:00,16.7,,-4.2,,24,,2,,21,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-13 20:00,2019,5,13,20:00,15,,-4.3,,26,,2,,19,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-13 21:00,2019,5,13,21:00,13.7,,-3.6,,30,,4,,16,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-13 22:00,2019,5,13,22:00,12.3,,-3.9,,32,,5,,12,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-13 23:00,2019,5,13,23:00,11.3,,-4,,34,,5,,10,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-14 0:00,2019,5,14,0:00,10.8,,-3.1,,38,,6,,10,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-14 1:00,2019,5,14,1:00,9.6,,-2.7,,42,,8,,8,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-14 2:00,2019,5,14,2:00,8.9,,-2.3,,45,,9,,8,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-14 3:00,2019,5,14,3:00,8.6,,-1.8,,48,,7,,7,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-14 4:00,2019,5,14,4:00,8.5,,-1.1,,51,,8,,10,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-14 5:00,2019,5,14,5:00,8.4,,-0.8,,52,,11,,6,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-14 6:00,2019,5,14,6:00,8.1,,0,,57,,4,,8,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-14 7:00,2019,5,14,7:00,9.4,,0.4,,54,,7,,4,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-14 8:00,2019,5,14,8:00,11.6,,0.2,,45,,7,,4,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-14 9:00,2019,5,14,9:00,13.7,,-0.2,,38,,12,,11,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-14 10:00,2019,5,14,10:00,15.2,,0.4,,36,,12,,12,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-14 11:00,2019,5,14,11:00,15.5,,-0.3,,34,,12,,12,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-14 12:00,2019,5,14,12:00,15.5,,0.1,,35,,8,,12,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-14 13:00,2019,5,14,13:00,16,,0.5,,35,,13,,12,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-14 14:00,2019,5,14,14:00,14,,2.9,,47,,17,,19,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-14 15:00,2019,5,14,15:00,14.2,,3.5,,49,,15,,17,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-14 16:00,2019,5,14,16:00,14.3,,2.9,,46,,13,,15,,,,,M,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-05-14 17:00,2019,5,14,17:00,15.3,,3.9,,46,,9,,11,,,,,M,,,,,
